Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Hybrid,25.33,12.86,25.33,12.86,-,-,15,0,15,0,-,-,-,-,-,-,-,-,44.44,0,44.44,0,-,-,17.12,5.57,17.12,5.57,-,-,28.38,11.64,28.38,11.64,-,-
Registered,55.91,14.78,61.36,16.07,45,0,-,-,-,-,-,-,77.61,11.5,77.61,11.5,-,-,80,0,80,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Certified,57.14,0,57.14,0,-,-,68.36,6.17,68.36,6.17,-,-,68.59,18.77,64.71,18.66,75.24,18.34,66.56,18.74,69.28,18.14,55,19.15,72.23,30.78,70.91,32.19,80.67,19.83,60.16,21.13,61.77,20.56,51.85,24.13
Good seeds,85.42,16.91,85.42,16.91,-,-,68.33,25.87,60.83,9.86,75.83,36.25,-,-,-,-,-,-,66.67,18.86,66.67,18.86,-,-,-,-,-,-,-,-,60,0,60,0,-,-
Farmer's seed,71.91,25.79,82.28,22.9,47.39,11.91,78.44,19.36,78.75,20.14,76.33,14.45,79.46,23.02,83.73,23.47,64,13.18,75.01,17.72,74.64,18.73,76.48,14.07,63.9,21.6,65.27,20.62,55,35.36,60.94,29.91,55.58,24.56,120,0
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.67,20.82,56.67,20.82,-,-,68.67,39.69,68.67,39.69,-,-
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,0,75,0,-,-,-,-,-,-,-,-
Zamboanga Sibugay,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 22),,(n = 4),,(n = 18),,(n = 15),,(n = 3),,(n = 12),,(n = 24),,(n = 8),,(n = 16),,(n = 25),,(n = 6),,(n = 19),,(n = 60),,(n = 43),,(n = 17),,(n = 47),,(n = 18),,(n = 29),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,78.75,82.9,-,-,78.75,82.9,26.67,0,-,-,26.67,0,-,-,-,-,-,-,-,-,-,-,-,-,15.86,17.58,17.7,20.24,10.86,4.38,10.83,5,12.33,5.48,9.76,4.76
Good seeds,89.63,24.32,108.33,11.79,83.39,24.77,141.67,82.5,200,0,83.33,0,88,23.07,64,0,100,14.14,74.73,31.83,65.67,24.98,77,34.41,-,-,-,-,-,-,-,-,-,-,-,-
Farmer's seed,135.83,41.3,110,14.14,142.29,43.88,114.8,37.33,175,35.36,99.75,17.86,80.09,37.45,79.29,30.2,80.79,44.97,83.56,31.5,102.5,28.72,74.08,29.97,83.03,53.08,87.86,51.47,76.04,57.71,71.67,37.77,75.67,81.55,70.33,25.66
Certified,-,-,-,-,-,-,140,56.57,-,-,140,56.57,60,17.21,-,-,60,17.21,88.61,62.56,-,-,88.61,62.56,65.83,21.51,71.43,15.74,26.67,0,71.12,32.68,75.36,36.53,68.21,30.64
Registered,-,-,-,-,-,-,-,-,-,-,-,-,44,5.66,-,-,44,5.66,-,-,-,-,-,-,50,14.14,50,14.14,-,-,-,-,-,-,-,-
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,0,75,0,-,-,-,-,-,-,-,-
Traditional,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75.08,0,75.08,0,-,-,-,-,-,-,-,-
Bukidnon,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 48),,(n = 29),,(n = 18),,(n = 32),,(n = 26),,(n = 6),,(n = 80),,(n = 67),,(n = 13),,(n = 77),,(n = 71),,(n = 6),,(n = 78),,(n = 60),,(n = 18),,(n = 84),,(n = 62),,(n = 22),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,15,0,15,0,-,-,-,-,-,-,-,-,15,0,15,0,-,-,49.29,43.86,49.29,43.86,-,-,14.75,2.06,14.75,2.06,-,-,25.33,19.56,25.33,19.56,-,-
Registered,120,0,-,-,120,0,-,-,-,-,-,-,29.09,0,29.09,0,-,-,55,22.03,55,22.03,-,-,-,-,-,-,-,-,68.15,54.47,68.15,54.47,-,-
Certified,104.27,49.23,66.67,0,123.08,52.22,163.33,63.6,166.67,94.28,160,56.57,115.53,55.72,112.58,58.03,121,55.15,105.3,67.73,106.18,73.09,100,28.28,115.69,68.06,115.95,77.84,115,31.82,99.25,69.64,103.21,77.26,86.94,38.09
Good seeds,159.91,82.06,159.9,84.94,-,-,211.25,57.5,211.25,57.5,-,-,113.42,76.83,118.48,80.88,78,25.46,148.74,82.24,148.74,82.24,-,-,-,-,-,-,-,-,144.69,60.99,178.7,23.94,76.67,55.08
Farmer's seed,142.51,52.6,129.92,56.76,153.31,48.2,143.97,49.17,143.96,48.79,144,58.79,146.34,76.13,147.25,79.09,137.88,45.94,111.14,74.58,104.71,74.44,154.5,68.65,145.4,79.34,155.81,78.82,72.5,38.89,139.06,103.53,155.18,117.36,103.22,52
Unclassified,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.08,69.74,158.23,60.08,49.33,0,48,0,48,0,-,-
Breeding Line,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.32,63.22,97.16,67.52,97.69,57.89,-,-,-,-,-,-
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.84,57.26,132.35,0,213.33,0
Davao de Oro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 12),,(n = 12),,(n = 0),,(n = 12),,(n = 12),,(n = 0),,(n = 26),,(n = 22),,(n = 4),,(n = 25),,(n = 20),,(n = 5),,(n = 59),,(n = 29),,(n = 30),,(n = 60),,(n = 40),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,20,0,20,0,-,-,-,-,-,-,-,-,18.23,5.94,18.23,5.94,-,-,17,9.9,17,9.9,-,-,20,11.38,15,3,27.5,17.68,34.28,22.12,25.71,17.12,60,0
Certified,91.56,33.16,91.56,33.16,-,-,71.2,27.58,71.2,27.58,-,-,76.72,35.73,65.4,26.56,133.33,0,68.9,30.61,68.13,18.09,71.97,78.21,94.32,44.85,97.62,47.56,89.92,42.19,80.71,42.12,83.05,44,71.93,35.3
Good seeds,36.67,0,36.67,0,-,-,90.36,24.11,90.36,24.11,-,-,132.92,57.56,109.38,57.45,180,0,156.67,40.41,156.67,40.41,-,-,-,-,-,-,-,-,123.08,0,123.08,0,-,-
Farmer's seed,100.25,38.21,100.25,38.21,-,-,90,36.06,90,36.06,-,-,127.62,32.07,123.89,33.43,150,0,111.07,41.68,96.76,41.79,144.44,13.88,126.42,37.66,150,42.43,120.52,36.98,110.48,34.42,119.58,14.17,106.83,39.91
Registered,-,-,-,-,-,-,-,-,-,-,-,-,10,0,10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.33,0,53.33,0,-,-
Unclassified,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112.18,15.86,111.11,19.24,115.39,0,121.47,57.55,162.16,0,80.77,0
Breeding Line,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.2,29.44,181.82,0,132.29,22.4,-,-,-,-,-,-
Davao del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 19),,(n = 19),,(n = 0),,(n = 19),,(n = 19),,(n = 0),,(n = 34),,(n = 34),,(n = 0),,(n = 34),,(n = 34),,(n = 0),,(n = 57),,(n = 32),,(n = 25),,(n = 57),,(n = 32),,(n = 25),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,35,21.21,35,21.21,-,-,26.25,11.92,26.25,11.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.63,4.42,15.63,4.42,-,-,22.59,12.76,15.88,7.49,36,0
Certified,60.79,21.36,60.79,21.36,-,-,74.23,29.22,74.23,29.22,-,-,67.89,34.57,67.89,34.57,-,-,58.66,22.63,58.66,22.63,-,-,72.49,28.79,65.05,21.93,82.82,34.28,71.72,28.49,61.9,26.61,89.1,23.59
Farmer's seed,90.33,37.06,90.33,37.06,-,-,98.88,28.01,98.88,28.01,-,-,111.33,43.74,111.33,43.74,-,-,82.25,28,82.25,28,-,-,83.14,23.68,87.5,35.36,80.95,22.34,99.79,72.93,89.17,37.22,105.69,88.55
Good seeds,-,-,-,-,-,-,77.78,25.46,77.78,25.46,-,-,79.61,24.19,79.61,24.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.33,0,-,-,33.33,0
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.86,10.1,-,-,92.86,10.1,-,-,-,-,-,-
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.78,19.24,77.78,19.24,-,-,-,-,-,-,-,-
Breeding Line,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140,0,-,-,140,0,-,-,-,-,-,-
Registered,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.44,0.97,39.16,1.19,40,0
Davao del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 32),,(n = 31),,(n = 1),,(n = 32),,(n = 32),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 49),,(n = 49),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,34.09,14.85,34.09,14.85,-,-,35.36,21.62,35.36,21.62,-,-,20.08,5.05,20.08,5.05,-,-,27.47,8.32,27.47,8.32,-,-,40.51,17.85,40.51,17.85,-,-,40.28,34.37,40.28,34.37,-,-
Registered,66.67,0,66.67,0,-,-,-,-,-,-,-,-,108.42,50.07,108.42,50.07,-,-,60,0,60,0,-,-,26.67,0,26.67,0,-,-,-,-,-,-,-,-
Certified,127.1,38,132.59,38.46,94.12,0,75.43,21.9,75.43,21.9,-,-,90.75,38.83,90.75,38.83,-,-,82.11,35.96,82.11,35.96,-,-,84.01,42.61,84.01,42.61,-,-,76.72,34.33,76.72,34.33,-,-
Good seeds,80,0,80,0,-,-,146.86,26.96,146.86,26.96,-,-,139.27,76.8,139.27,76.8,-,-,150.5,80.85,150.5,80.85,-,-,70.86,26.43,70.86,26.43,-,-,-,-,-,-,-,-
Farmer's seed,119.42,34.75,119.42,34.75,-,-,102.39,34.18,102.39,34.18,-,-,122.96,35.2,122.96,35.2,-,-,121.05,52.86,121.05,52.86,-,-,87.34,26.31,87.34,26.31,-,-,116.65,93.75,116.65,93.75,-,-
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.28,49.49,91.28,49.49,-,-,-,-,-,-,-,-
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,35.36,55,35.36,-,-,-,-,-,-,-,-
Davao Oriental,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 60),,(n = 58),,(n = 2),,(n = 60),,(n = 58),,(n = 2),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,39.84,29.19,39.84,29.19,-,-,30.66,8.83,30.66,8.83,-,-,26.67,0,26.67,0,-,-,-,-,-,-,-,-,31.78,19.24,31.78,19.24,-,-,36,0,36,0,-,-
Registered,60,28.28,60,28.28,-,-,-,-,-,-,-,-,70.99,35.87,70.99,35.87,-,-,70,42.43,70,42.43,-,-,40,0,40,0,-,-,120,0,120,0,-,-
Certified,58.53,35.11,56.65,35.13,92.31,0,64.94,25.04,64.94,25.04,-,-,78.24,24.02,78.24,24.02,-,-,76.67,24.64,76.67,24.64,-,-,63.82,18.62,63.82,18.62,-,-,63.65,19.72,63.65,19.72,-,-
Good seeds,94.44,31.43,94.44,31.43,-,-,67.84,16.88,69.83,15.59,40,0,81.77,20.64,81.77,20.64,-,-,83.33,13.75,83.33,13.75,-,-,125,0,125,0,-,-,-,-,-,-,-,-
Farmer's seed,77.62,19.07,77.48,19.65,80,0,81.18,32.24,83.57,31.87,45.33,0,76.3,27.36,76.3,27.36,-,-,71.19,16.31,71.19,16.31,-,-,73.24,26.09,73.24,26.09,-,-,88,28.84,88,28.84,-,-
North Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 30),,(n = 11),,(n = 28),,(n = 24),,(n = 3),,(n = 84),,(n = 59),,(n = 25),,(n = 68),,(n = 49),,(n = 19),,(n = 77),,(n = 56),,(n = 21),,(n = 79),,(n = 51),,(n = 28),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registered,45,0,45,0,-,-,-,-,-,-,-,-,80,0,80,0,-,-,-,-,-,-,-,-,139.33,38.66,139.33,38.66,-,-,80,0,80,0,-,-
Certified,95,49.5,60,0,130,0,-,-,-,-,-,-,94.44,30.06,95.63,30.94,88.89,30.79,79.8,31.17,81.2,31.98,61.54,0,105.33,42.3,107.3,45.84,97.78,26.22,100.34,34.36,98.68,33.58,104,37.61
Good seeds,141.9,54.8,135,57.45,151.11,61.94,91.73,21.12,76.8,0,106.67,0,130.67,42.86,138.96,51.19,115.93,14.7,137.01,36.34,137.23,35.6,136,45.58,116.67,23.57,116.67,23.57,-,-,-,-,-,-,-,-
Farmer's seed,110.23,34.95,111.6,38.62,105.51,18.87,140.74,49.73,138.57,50.4,186,8.49,126.6,40.36,117.73,41.93,145.71,29.92,131.49,42.6,112.91,27,154.05,47.87,116.34,46.16,116.58,48.14,115.91,43.99,119.98,48.53,115.31,45.15,127.28,54.08
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,28.28,60,28.28,-,-,87.5,17.68,-,-,87.5,17.68
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,166.67,28.87,166.67,28.87,-,-
South Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 49),,(n = 40),,(n = 9),,(n = 25),,(n = 24),,(n = 1),,(n = 59),,(n = 50),,(n = 9),,(n = 56),,(n = 47),,(n = 9),,(n = 58),,(n = 52),,(n = 6),,(n = 58),,(n = 46),,(n = 12),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid,53.33,0,-,-,53.33,0,20,0,-,-,20,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,0,30,0,-,-
Certified,216,0,-,-,216,0,86.35,29.5,86.35,29.5,-,-,107.23,31.5,111.04,26.96,92,50.12,82.67,31.89,71.11,15.4,100,50.91,133.49,59.4,138.14,61.58,97.78,15.4,137.33,66.89,136.75,56.29,139.2,102.39
Good seeds,132.19,24.14,132.19,24.14,-,-,130,42.43,130,42.43,-,-,143.37,33.16,143.37,33.16,-,-,134.02,25.52,134.02,25.52,-,-,240,0,240,0,-,-,205,162.63,205,162.63,-,-
Farmer's seed,130.44,32.31,136.6,31.03,97.9,15.35,121.3,31.32,121.3,31.32,-,-,156.85,45.34,153.75,42.75,172.33,58.71,129.49,42.84,126.36,43.47,144.71,38.96,163.68,65.21,159.59,62.88,270,0,169.51,69.84,172.34,75.57,159,45.35
Registered,-,-,-,-,-,-,-,-,-,-,-,-,60,0,60,0,-,-,53.33,0,53.33,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,0,-,-,80,0,-,-,-,-,-,-
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,156.95,84.88,111.43,44.45,248,0,135,0,135,0,-,-
Sultan Kudarat,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 53),,(n = 40),,(n = 13),,(n = 27),,(n = 21),,(n = 7),,(n = 58),,(n = 43),,(n = 15),,(n = 40),,(n = 40),,(n = 0),,(n = 60),,(n = 43),,(n = 17),,(n = 55),,(n = 35),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,Seeds (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Certified,56.67,4.71,56.67,4.71,-,-,-,-,-,-,-,-,104.33,38.15,102.93,47.69,106.67,23.09,71.17,32.63,71.17,32.63,-,-,137.75,69.43,119.9,39.68,188.33,109.62,103.56,29.97,101.48,30.73,122.22,15.71
Good seeds,123.61,48.87,127.53,53.58,104,0,138.41,12.88,136.19,11.85,146.17,18.15,100.74,41.46,88.33,19.52,200,0,136.67,61.28,136.67,61.28,-,-,-,-,-,-,-,-,120,0,-,-,120,0
Farmer's seed,133.95,41.15,129.61,39.35,145.86,45.38,131.01,35.07,113.7,21.45,173.27,26.31,130.95,35.35,133.61,39.74,124.18,20.31,145.57,56.23,145.57,56.23,-,-,152.25,50.34,145.73,48.64,168.89,53.66,126.72,46.64,130.97,43.6,122.76,50.6
Hybrid,-,-,-,-,-,-,-,-,-,-,-,-,20.71,1.01,20.71,1.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Registered,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.11,63.01,111.11,63.01,-,-,108.57,72.73,57.14,0,160,0,320,0,-,-,320,0
Quality,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,0,160,0,-,-,106.67,0,106.67,0,-,-
Good seeds (did not pass certification),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,162,53.74,124,0,200,0,108.33,16.67,111.11,19.24,100,0
Unclassified,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,180,0,-,-,180,0
Agusan del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
